TransactionID,TransactionAmt,C1,C11,C13,C14,V187,V189,V244,V258,isFraud
3460619,50.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3460622,50.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3460629,200.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3460634,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460636,75.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3460642,100.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0
3460644,28.896,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3460646,22.133,51.0,33.0,8.0,8.0,1.0,1.0,1.0,1.0,1
3460648,40.823,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
3460650,50.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3460651,22.133,51.0,33.0,8.0,8.0,2.0,2.0,2.0,2.0,1
3460655,158.618,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3460657,40.823,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
3460663,158.618,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1
3460688,176.448,50.0,11.0,3.0,3.0,2.0,3.0,1.0,18.0,0
3460693,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460695,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460704,75.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3460709,176.448,39.0,6.0,1.0,1.0,3.0,4.0,2.0,19.0,0
3460711,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460732,176.448,39.0,6.0,1.0,1.0,3.0,4.0,3.0,19.0,0
3460734,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460738,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460741,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460762,68.858,3.0,5.0,9.0,2.0,1.0,1.0,1.0,1.0,0
3460780,7.44,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3460782,200.0,1328.0,1050.0,764.0,711.0,1.0,1.0,1.0,1.0,0
3460785,100.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
3460789,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460816,30.265,5.0,1.0,12.0,4.0,2.0,1.0,1.0,2.0,0
3460847,22.133,6.0,4.0,11.0,5.0,1.0,1.0,1.0,1.0,0
3460848,200.0,1329.0,1051.0,764.0,711.0,1.0,1.0,1.0,1.0,0
3460888,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460919,29.757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460923,7.132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460930,200.0,1329.0,1051.0,764.0,711.0,1.0,1.0,1.0,1.0,0
3460952,100.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3460956,5.841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460969,13.341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3460989,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461000,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461006,96.401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461010,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461012,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3461025,176.448,40.0,6.0,1.0,1.0,3.0,4.0,3.0,20.0,0
3461053,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3461104,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3461109,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461114,45.741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461125,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461137,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461148,41.683,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3461151,75.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3461168,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461171,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461176,250.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3461204,12.542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461223,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461231,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461261,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461266,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461268,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461272,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461276,150.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3461284,500.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0
3461375,200.0,1330.0,1052.0,766.0,713.0,1.0,1.0,1.0,1.0,0
3461395,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461443,250.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3461446,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461447,250.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0
3461457,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3461477,75.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3461489,50.0,1331.0,1053.0,767.0,714.0,1.0,1.0,1.0,1.0,1
3461515,250.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0
3461555,100.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3461561,25.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
3461571,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461580,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461581,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461590,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461627,250.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3461646,200.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3461664,50.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,0
3461672,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461699,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461717,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461722,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461793,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461808,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3461812,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3461838,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462000,100.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3462006,132.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462023,200.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3462029,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462038,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462051,13.71,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462053,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462063,17.214,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462105,100.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462141,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462171,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462173,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462178,100.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0
3462187,26.805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462214,7.869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462222,86.994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462226,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462254,46.417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462281,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462282,200.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3462288,32.707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462295,200.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1
3462297,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462313,125.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0
3462315,100.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3462322,105.285,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3462323,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462341,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462342,125.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3462355,12.726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462364,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462369,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462373,19.551,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
3462384,18.936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462413,6.763,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462425,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462426,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462428,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0
3462429,29.264,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0
3462445,125.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462446,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462455,42.114,6.0,3.0,7.0,4.0,1.0,0.0,1.0,1.0,0
3462458,10.144,2.0,2.0,6.0,2.0,1.0,0.0,1.0,1.0,0
3462461,42.114,6.0,3.0,7.0,4.0,1.0,0.0,1.0,1.0,0
3462466,45.495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462470,5.595,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
3462481,14.202,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
3462482,71.071,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3462484,51.336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3462492,9.222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462497,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462502,83.982,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462504,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462507,83.982,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462512,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462513,83.982,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0
3462517,34.429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462524,44.634,15.0,13.0,4.0,3.0,1.0,1.0,1.0,1.0,0
3462530,44.634,15.0,13.0,4.0,3.0,1.0,1.0,1.0,1.0,0
3462532,47.828,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0
3462534,44.634,19.0,16.0,8.0,5.0,1.0,1.0,1.0,2.0,0
3462542,45.495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462543,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462544,38.118,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0
3462547,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462552,29.757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462555,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462557,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462558,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462562,34.183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462575,6.578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462592,65.661,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3462611,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462623,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462656,76.604,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3462657,76.604,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
3462658,76.604,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1
3462661,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462662,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3462663,65.107,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1
3462664,65.107,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1
3462696,100.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
3462700,95.786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462757,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462762,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462766,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462778,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462806,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462810,6.948,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3462835,50.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3462869,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462904,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3462906,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462909,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462922,76.604,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0
3462924,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462939,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462941,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462943,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462955,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3462965,300.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3462971,127.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462983,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3462986,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463017,15.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463027,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463030,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463043,14.386,215.0,166.0,11.0,8.0,1.0,1.0,1.0,1.0,1
3463046,3.275,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463047,14.386,216.0,166.0,11.0,8.0,2.0,2.0,2.0,2.0,1
3463050,10.575,4.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,0
3463058,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463071,31.355,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463072,8.238,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3463074,41.887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463082,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463086,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463091,19.92,3.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,0
3463096,49.676,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3463115,68.551,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
3463149,78.571,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463151,200.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463160,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463162,78.571,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463164,78.571,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463188,78.571,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463198,78.571,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463211,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463213,200.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463221,78.571,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463230,32.215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463241,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463280,17.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463315,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463357,13.28,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3463376,26.928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463377,7.395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463386,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463399,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463429,156.958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463432,58.898,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3463446,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463457,11.681,2.0,3.0,11.0,2.0,2.0,2.0,1.0,1.0,0
3463464,95.048,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0
3463467,95.048,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0
3463468,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463470,95.048,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0
3463471,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463472,95.048,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0
3463479,95.048,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0
3463502,61.664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463503,18.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463512,95.048,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0
3463521,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463536,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463539,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463542,150.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463546,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463549,150.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463550,19.797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463556,150.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3463557,19.797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463563,14.755,33.0,4.0,2.0,2.0,1.0,1.0,1.0,7.0,1
3463568,14.755,33.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,1
3463585,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463600,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463604,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463605,5.12,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463633,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463643,11.189,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463645,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463680,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463695,29.818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463721,24.346,51.0,33.0,8.0,8.0,3.0,2.0,1.0,1.0,1
3463724,24.346,51.0,33.0,8.0,8.0,4.0,2.0,2.0,2.0,1
3463740,350.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463772,7.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463784,23.793,2.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,0
3463788,475.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0
3463814,18.321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463823,22.379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463827,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463828,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463849,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463879,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3463892,37.872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463896,37.872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463902,37.872,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0
3463920,72.669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463924,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463929,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3463937,125.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0
3463953,100.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3463956,59.759,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0
3463958,59.759,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0
3463968,125.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463988,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3463998,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464007,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464010,68.366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464014,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464067,5.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464077,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464094,200.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
3464108,150.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0
3464133,42.114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
3464142,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464150,475.0,7.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1
3464171,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464188,475.0,8.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,1
3464192,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3464195,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464198,7.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464200,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464217,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464246,9.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464251,67.505,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3464290,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464291,44.266,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3464297,44.266,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
3464313,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464334,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464338,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3464339,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464363,30.494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464387,91.482,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0
3464405,31.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464415,175.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3464439,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464445,23.916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464476,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464488,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464502,46.602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464514,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464519,20.411,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3464522,200.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464527,15.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464553,36.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464560,6.763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3464589,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
